id,sensor_id,server_timestamp,timestamp,gps_lat,gps_lng,gps_alt,batt_v,pressure,humidity,temperature,pm1.0,pm2.5,pm10
225100,10,1480460409,1480460400,14.077649,100.612961,-3,4.253,1012.8,61.3,30.4,24,32,35
225120,10,1480460709,1480460700,14.077631,100.612976,-3,4.215,1012.8,61.2,30.5,26,33,41
225140,10,1480461009,1480461000,14.07768,100.612923,-3,4.188,1013,61.1,30.4,25,35,41
225165,10,1480461308,1480461300,14.077649,100.612961,-3,4.165,1013.1,61.2,30.4,23,32,35
225184,10,1480461609,1480461600,14.077752,100.612938,-3,4.15,1013.2,61.3,30.3,25,34,43
225204,10,1480461909,1480461900,14.077614,100.612976,-3,4.165,1013.2,61.4,30.3,24,31,34
225223,10,1480462209,1480462200,14.07762,100.613022,-3,4.218,1013.4,61.6,30.3,26,36,42
225242,10,1480462509,1480462500,14.077581,100.61306,-3,4.243,1013.5,61.7,30.3,25,34,37
225262,10,1480462809,1480462800,14.07761,100.612991,-3,4.252,1013.6,61.7,30.3,24,34,38
225282,10,1480463109,1480463100,14.077567,100.613045,-3,4.215,1013.7,61.5,30.3,23,32,34
225302,10,1480463709,1480463400,14.077662,100.613174,-3,4.194,1013.8,61.4,30.3,25,37,44
225321,10,1480463709,1480463700,14.077596,100.613022,-3,4.176,1013.8,61.4,30.3,23,31,32
225347,10,1480464009,1480464000,14.0776,100.613007,-3,4.158,1013.9,61.4,30.3,23,30,35
225367,10,1480464308,1480464300,14.077641,100.613159,-3,4.166,1014.1,61.3,30.2,25,33,38
225386,10,1480464608,1480464600,14.077574,100.613045,-3,4.215,1014.2,61.2,30.2,21,29,36
225405,10,1480464909,1480464900,14.077581,100.613029,-3,4.243,1014.2,60.8,30.2,27,35,40
225425,10,1480465209,1480465200,14.077647,100.612999,-3,4.228,1014.3,60.5,30.3,23,29,30
225444,10,1480465508,1480465500,14.077555,100.613068,-3,4.191,1014.5,60.3,30.3,24,33,37
225464,10,1480465809,1480465800,14.077552,100.61319,-3,4.173,1014.6,59.8,30.2,21,27,27
225484,10,1480466109,1480466100,14.077621,100.613075,-3,4.177,1014.7,59.6,30.1,23,33,40
225504,10,1480466409,1480466400,14.077577,100.612999,-3,4.224,1014.7,60,30.1,22,28,28
225529,10,1480466709,1480466700,14.077665,100.613091,-3,4.243,1014.9,60.4,30.1,23,30,32
225548,10,1480467009,1480467000,14.07767,100.613083,-3,4.221,1015,60.7,30.2,22,28,31
225568,10,1480467309,1480467300,14.077613,100.613045,-3,4.191,1015.1,60.7,30.1,21,26,26
225587,10,1480467609,1480467600,14.077579,100.612976,-3,4.171,1015.1,60.9,30.1,22,27,28
225606,10,1480467908,1480467900,14.077662,100.61306,-3,4.155,1015.2,61.1,30.1,22,28,29
225626,10,1480468511,1480468200,14.077589,100.613022,-3,4.166,1015.3,61.2,30,23,31,35
225645,10,1480468511,1480468500,14.077659,100.612991,-3,4.217,1015.4,61.6,30,21,28,28
225666,10,1480468808,1480468800,14.077712,100.612961,-3,4.233,1015.4,61.8,30,22,27,27
225691,10,1480469109,1480469100,14.077574,100.613075,-3,4.231,1015.5,61.8,30.1,23,31,35
225710,10,1480469409,1480469400,14.077687,100.613022,-3,4.2,1015.5,61.8,30.1,22,27,29
225730,10,1480469708,1480469700,14.07771,100.613098,-3,4.182,1015.6,61.9,30.1,20,28,33
225750,10,1480470009,1480470000,14.077661,100.612991,-3,4.166,1015.7,62.1,30,22,30,32
225770,10,1480470309,1480470300,14.077625,100.612991,-3,4.157,1015.9,62.3,30,21,27,28
225790,10,1480470609,1480470600,14.077627,100.612968,-3,4.213,1015.9,62.6,30,16,19,20
225810,10,1480470908,1480470900,14.07758,100.613014,-3,4.239,1016,62.8,30,18,24,24
225830,10,1480471209,1480471200,14.077565,100.612999,-3,4.23,1016.1,62.9,30.1,19,24,25
225849,10,1480471510,1480471500,14.0776,100.612961,-3,4.203,1016.1,62.9,30.1,19,27,29
225875,10,1480471809,1480471800,14.077639,100.613007,-3,4.184,1016.2,62.8,30.1,19,27,27
225895,10,1480472109,1480472100,14.077463,100.613113,-3,4.16,1016.2,63.1,30.1,19,25,26
225914,10,1480472408,1480472400,14.077585,100.613029,-3,4.148,1016.3,63.2,30.1,21,26,27
225933,10,1480472711,1480472700,14.077631,100.612946,-3,4.16,1016.3,63.4,30.1,21,28,30
225952,10,1480473009,1480473000,14.077608,100.612961,-3,4.217,1016.3,63.7,30.1,20,25,26
225972,10,1480473309,1480473300,14.077639,100.612961,-3,4.242,1016.3,63.9,30.1,21,29,30
225992,10,1480473609,1480473600,14.077594,100.612991,-3,4.256,1016.3,63.9,30.2,18,23,23
226012,10,1480473908,1480473900,14.077623,100.612968,-3,4.215,1016.3,63.8,30.3,20,27,29
226031,10,1480474209,1480474200,14.077635,100.613007,-3,4.182,1016.3,63.8,30.3,23,29,33
226056,10,1480474509,1480474500,14.077617,100.613014,-3,4.165,1016.3,63.9,30.3,21,27,29
226076,10,1480474811,1480474800,14.077564,100.612976,-3,4.174,1016.4,64,30.3,18,23,23
226115,10,1480475409,1480475100,14.077574,100.612999,-3,4.222,1016.3,64.3,30.3,19,22,23
226114,10,1480475409,1480475400,14.077586,100.612984,-3,4.244,1016.3,64.5,30.4,19,25,26
226135,10,1480475709,1480475700,14.077628,100.612991,-3,4.222,1016.3,64.5,30.4,18,23,24
226155,10,1480476010,1480476000,14.077558,100.613037,-3,4.194,1016.3,64.3,30.5,19,23,26
226174,10,1480476309,1480476300,14.077635,100.612938,-3,4.173,1016.3,64.3,30.5,19,25,25
226194,10,1480476608,1480476600,14.077631,100.612999,-3,4.162,1016.3,64.3,30.5,20,27,29
226219,10,1480476908,1480476900,14.077629,100.612999,-3,4.171,1016.3,64.4,30.5,18,20,20
226239,10,1480477208,1480477200,14.077615,100.613029,-3,4.219,1016.2,64.7,30.5,18,22,23
226259,10,1480477509,1480477500,14.077625,100.612999,-3,4.24,1016.2,64.7,30.6,18,22,22
226278,10,1480477809,1480477800,14.07761,100.612991,-3,4.228,1016.1,64.6,30.7,16,22,23
226296,10,1480478109,1480478100,14.077621,100.612999,-3,4.2,1016,64.4,30.8,18,22,23
226317,10,1480478409,1480478400,14.077627,100.612976,-3,4.177,1016,64.3,30.8,18,26,30
226337,10,1480478709,1480478700,14.077627,100.613007,-3,4.16,1015.9,64.4,30.9,18,23,23
226356,10,1480479009,1480479000,14.077672,100.613037,-3,4.151,1015.8,64.4,30.8,16,20,21
226400,10,1480479609,1480479300,14.077656,100.612999,-3,4.164,1015.7,64.4,30.9,16,20,21
226399,10,1480479609,1480479600,14.077624,100.613037,-3,4.215,1015.7,64.5,30.9,16,21,21
226420,10,1480480209,1480479900,14.077657,100.613052,-3,4.244,1015.6,64.6,31,20,24,27
226440,10,1480480209,1480480200,14.077633,100.613037,-3,4.253,1015.6,64.3,31.2,18,25,26
226461,10,1480480509,1480480500,14.077604,100.613052,-3,4.215,1015.6,64.1,31.2,14,19,21
226481,10,1480480809,1480480800,14.077598,100.612999,-3,4.187,1015.4,63.8,31.3,18,25,26
226501,10,1480481109,1480481100,14.077591,100.612984,-3,4.164,1015.3,63.5,31.4,17,23,26
226520,10,1480481409,1480481400,14.077597,100.613029,-3,4.155,1015.3,63.5,31.4,18,23,23
226540,10,1480481709,1480481700,14.077585,100.613029,-3,4.144,1015.2,63.4,31.4,17,20,20
226565,10,1480482012,1480482000,14.077729,100.613022,-3,4.162,1015.1,63.3,31.4,17,22,23
226584,10,1480482309,1480482300,14.077662,100.613007,-3,4.213,1014.9,63.4,31.5,16,20,22
226604,10,1480482609,1480482600,14.077543,100.613129,-3,4.236,1014.8,63.2,31.6,19,23,25
226624,10,1480482909,1480482900,14.077573,100.612999,-3,4.247,1014.7,63,31.7,17,22,24
226644,10,1480483209,1480483200,14.077563,100.612961,-3,4.217,1014.6,62.6,31.8,17,21,24
226664,10,1480483509,1480483500,14.077554,100.612968,-3,4.189,1014.5,62.2,31.9,17,22,23
226684,10,1480483810,1480483800,14.077716,100.612953,-3,4.172,1014.4,62.1,32,20,27,29
226704,10,1480484109,1480484100,14.07757,100.613014,-3,4.162,1014.3,62,32,15,20,21
226723,10,1480484409,1480484400,14.0776,100.613022,-3,4.153,1014.2,61.7,32,20,23,23
226749,10,1480484709,1480484700,14.077546,100.612991,-3,4.164,1014.1,61.6,32.1,19,21,21
226769,10,1480485008,1480485000,14.077584,100.613075,-3,4.216,1014.1,61.6,32.1,17,22,24
226789,10,1480485309,1480485300,14.077565,100.613014,-3,4.243,1014.1,61.5,32.2,18,23,24
226808,10,1480485609,1480485600,14.077553,100.612984,-3,4.249,1013.9,61.2,32.3,19,24,27
226827,10,1480485909,1480485900,14.077579,100.61306,-3,4.219,1013.7,60.8,32.4,17,23,25
226848,10,1480486209,1480486200,14.077527,100.613045,-3,4.194,1013.6,60.4,32.5,18,20,20
226867,10,1480486509,1480486500,14.077584,100.612968,-3,4.166,1013.6,60.2,32.6,17,22,23
226887,10,1480486809,1480486800,14.0776,100.612976,-3,4.156,1013.4,60.1,32.6,16,20,22
226911,10,1480487109,1480487100,14.077605,100.612999,-3,4.148,1013.2,60,32.6,15,21,25
226931,10,1480487409,1480487400,14.077539,100.613068,-3,4.161,1013.1,59.9,32.6,16,21,22
226952,10,1480487709,1480487700,14.077624,100.612976,-3,4.214,1013,59.9,32.7,14,18,20
226972,10,1480488009,1480488000,14.077534,100.613075,-3,4.238,1013,59.7,32.8,17,23,26
226992,10,1480488309,1480488300,14.077608,100.612991,-3,4.25,1012.9,59.4,32.9,11,15,16
227011,10,1480488609,1480488600,14.077526,100.613022,-3,4.232,1012.8,59.1,33,17,22,24
227031,10,1480488912,1480488900,14.07758,100.612991,-3,4.201,1012.7,58.8,33.1,17,20,21
227049,10,1480489509,1480489200,14.077588,100.613022,-3,4.179,1012.7,58.5,33.1,14,17,18
227069,10,1480489509,1480489500,14.077565,100.613045,-3,4.168,1012.7,58.4,33.1,16,18,19
227096,10,1480489809,1480489800,14.07761,100.61306,-3,4.154,1012.6,58.2,33.1,14,21,24
227114,10,1480490109,1480490100,14.077641,100.613014,-3,4.164,1012.5,58.1,33.2,17,22,22
227133,10,1480490408,1480490400,14.077612,100.612999,-3,4.216,1012.4,58.1,33.2,16,19,19
227173,10,1480491009,1480490700,14.077612,100.613014,-3,4.243,1012.4,58.1,33.3,17,22,23
227172,10,1480491009,1480491000,14.077585,100.612984,-3,4.251,1012.3,57.8,33.4,18,23,25
227193,10,1480491309,1480491300,14.077575,100.612999,-3,4.222,1012.2,57.5,33.5,20,25,26
227212,10,1480491609,1480491600,14.077623,100.613022,-3,4.199,1012.2,57.1,33.5,18,23,23
227257,10,1480492209,1480491900,14.077556,100.612961,-3,4.18,1012.1,57,33.5,20,23,23
227256,10,1480492209,1480492200,14.077593,100.612991,-3,4.165,1012.1,56.9,33.5,17,21,21
227277,10,1480492508,1480492500,14.077629,100.613007,-3,4.151,1012.1,56.7,33.5,18,21,22
227297,10,1480492809,1480492800,14.077607,100.613022,-3,4.166,1012,56.7,33.6,18,24,25
227317,10,1480493109,1480493100,14.077597,100.612946,-3,4.216,1012,56.7,33.6,19,24,26
227337,10,1480493409,1480493400,14.077615,100.612991,-3,4.239,1012,56.5,33.6,17,21,23
227357,10,1480493709,1480493700,14.077595,100.612984,-3,4.252,1011.9,56.2,33.7,19,22,22
227396,10,1480494309,1480494000,14.077604,100.613037,-3,4.227,1011.9,55.8,33.8,21,28,29
227395,10,1480494309,1480494300,14.077688,100.613014,-3,4.197,1011.9,55.3,33.8,18,21,23
227416,10,1480494609,1480494600,14.077663,100.612999,-3,4.176,1011.9,55.2,33.9,18,22,22
227442,10,1480494909,1480494900,14.07762,100.612984,-3,4.166,1011.8,55.1,33.8,17,22,22
227462,10,1480495209,1480495200,14.077608,100.613022,-3,4.154,1011.9,55.1,33.8,19,24,24
227480,10,1480495509,1480495500,14.077681,100.612968,-3,4.163,1011.8,55.1,33.8,20,26,31
227500,10,1480495809,1480495800,14.077575,100.613037,-3,4.217,1011.8,55.1,33.8,19,22,23
227520,10,1480496109,1480496100,14.077541,100.61293,-3,4.243,1011.9,55.2,33.9,18,26,28
227538,10,1480496409,1480496400,14.077586,100.613014,-3,4.256,1011.9,55.2,34,19,24,24
227558,10,1480496709,1480496700,14.077574,100.613022,-3,4.228,1012,55.2,34,17,19,19
227576,10,1480497009,1480497000,14.077544,100.613052,-3,4.204,1012,55.3,34.1,17,22,24
227601,10,1480497609,1480497300,14.07761,100.613045,-3,4.184,1012,55.3,34.1,18,21,22
227620,10,1480497609,1480497600,14.077567,100.612968,-3,4.166,1012,55.2,34,19,22,22
227641,10,1480497909,1480497900,14.077548,100.612999,-3,4.151,1011.9,55.2,34,17,18,20
227661,10,1480498209,1480498200,14.077571,100.612968,-3,4.146,1011.9,55.2,34,17,21,22
227681,10,1480498509,1480498500,14.07758,100.612953,-3,4.159,1011.9,55.2,34,21,28,30
227701,10,1480499114,1480498800,14.077604,100.612946,-3,4.214,1011.8,55.2,34,18,22,28
227721,10,1480499109,1480499100,14.077563,100.612961,-3,4.236,1011.9,55.2,34,18,21,23
227743,10,1480499409,1480499400,14.077547,100.613007,-3,4.253,1011.9,55.3,34.1,18,25,26
227768,10,1480499711,1480499700,14.077607,100.612968,-3,4.239,1012,55.3,34.1,16,19,20
227788,10,1480500309,1480500000,14.0776,100.61293,-3,4.214,1012.1,54.9,34.2,17,21,23
227808,10,1480500309,1480500300,14.07758,100.613007,-3,4.192,1012.1,54.7,34.1,18,24,24
227828,10,1480500609,1480500600,14.077634,100.612961,-3,4.176,1012.2,54.7,34.1,19,23,25
227847,10,1480500909,1480500900,14.077619,100.613022,-3,4.162,1012.2,54.8,34.1,20,26,29
227866,10,1480501209,1480501200,14.077555,100.612991,-3,4.152,1012.3,55.1,34,18,24,26
227886,10,1480501509,1480501500,14.077682,100.613022,-3,4.167,1012.3,55.1,34,18,23,23
227906,10,1480501809,1480501800,14.077611,100.612991,-3,4.217,1012.4,55.2,34,20,25,26
227926,10,1480502109,1480502100,14.077683,100.613029,-3,4.241,1012.5,55.2,34,19,22,25
227934,10,1480502412,1480502400,14.077584,100.612984,-3,4.25,1012.6,55.2,34.1,18,23,24
227950,10,1480502710,1480502700,14.07764,100.612946,-3,4.226,1012.6,55,34.1,18,23,23
227958,10,1480503009,1480503000,14.07763,100.61293,-3,4.203,1012.7,54.6,34,19,23,25
227960,10,1480503309,1480503300,14.07759,100.613029,-3,4.182,1012.7,54.5,34,20,24,25
227962,10,1480503609,1480503600,14.077616,100.612938,-3,4.165,1012.7,54.7,33.9,20,26,28
227964,10,1480503909,1480503900,14.077623,100.612968,-3,4.157,1012.8,54.8,33.9,20,25,25
228024,10,1480504209,1480504200,14.077624,100.612976,-3,4.167,1012.9,55,33.8,20,25,26
228026,10,1480504509,1480504500,14.07761,100.613098,-3,4.214,1012.9,55.1,33.8,21,27,31
228028,10,1480504809,1480504800,14.077622,100.613213,-3,4.24,1012.9,55.1,33.8,20,26,29
228030,10,1480505109,1480505100,14.077658,100.613029,-3,4.247,1012.9,55.1,33.8,21,28,30
228032,10,1480505409,1480505400,14.077635,100.61306,-3,4.22,1012.9,54.1,33.7,22,29,32
228034,10,1480505709,1480505700,14.077637,100.613014,-3,4.198,1012.9,52.9,33.6,22,30,37
228036,10,1480506009,1480506000,14.077606,100.613029,-3,4.184,1013,52.2,33.5,21,26,31
228038,10,1480506309,1480506300,14.077582,100.612991,-3,4.17,1013,51.9,33.4,23,28,28
228040,10,1480506609,1480506600,14.077585,100.613091,-3,4.155,1013,51.8,33.2,24,31,33
228042,10,1480506909,1480506900,14.077607,100.613037,-3,4.141,1013.1,51.7,33.1,25,34,39
228044,10,1480507209,1480507200,14.077659,100.612915,-3,4.159,1013.1,51.7,33,25,32,36
228046,10,1480507509,1480507500,14.077609,100.613045,-3,4.215,1013.1,51.9,33,27,36,42
228168,10,1480507809,1480507800,14.077629,100.613045,-3,4.236,1013.1,52,32.9,25,32,36
228175,10,1480508109,1480508100,14.077621,100.613075,-3,4.252,1013.2,52.1,32.9,27,34,38
228177,10,1480508409,1480508400,14.077655,100.613007,-3,4.235,1013.3,52.6,33,27,35,41
228179,10,1480508709,1480508700,14.077582,100.613022,-3,4.213,1013.4,53.2,33,27,35,41
228181,10,1480509010,1480509000,14.077551,100.613022,-3,4.195,1013.5,54,32.9,31,44,54
228183,10,1480509309,1480509300,14.07763,100.612984,-3,4.174,1013.5,54.5,32.9,31,40,48
228185,10,1480509909,1480509600,14.077575,100.613129,-3,4.164,1013.6,54.4,32.8,31,41,50
228187,10,1480509909,1480509900,14.077654,100.612976,-3,4.149,1013.7,54.4,32.8,31,41,53
228190,10,1480510209,1480510200,14.077618,100.613014,-3,4.16,1013.8,54.4,32.8,33,43,53
228192,10,1480510509,1480510500,14.077688,100.612999,-3,4.212,1013.8,54.9,32.8,33,44,55
228194,10,1480510809,1480510800,14.077632,100.612984,-3,4.235,1013.9,55.2,32.8,34,45,57
228196,10,1480511109,1480511100,14.077641,100.613022,-3,4.246,1013.9,55.4,32.9,35,47,57
228198,10,1480511409,1480511400,14.0776,100.612991,-3,4.233,1014,55.5,32.9,34,46,58
228200,10,1480511709,1480511700,14.077638,100.612991,-3,4.204,1014,55.4,32.9,37,49,61
228202,10,1480512009,1480512000,14.077658,100.612999,-3,4.182,1014,55.5,32.8,37,49,60
228204,10,1480512309,1480512300,14.077629,100.613083,-3,4.168,1014.2,55.7,32.8,36,47,58
228206,10,1480512909,1480512600,14.077631,100.612976,-3,4.155,1014.2,55.9,32.8,40,51,61
228208,10,1480512909,1480512900,14.077621,100.612968,-3,4.146,1014.2,56,32.7,42,55,69
228211,10,1480513209,1480513200,14.077569,100.613014,-3,4.162,1014.3,56.2,32.7,39,51,63
228213,10,1480513509,1480513500,14.077648,100.613007,-3,4.216,1014.4,56.5,32.7,38,49,60
228215,10,1480513809,1480513800,14.077638,100.612991,-3,4.241,1014.4,56.7,32.7,39,51,63
228217,10,1480514109,1480514100,14.077583,100.613007,-3,4.252,1014.5,56.6,32.7,42,56,68
228219,10,1480514409,1480514400,14.077622,100.612984,-3,4.232,1014.5,56.6,32.8,40,53,66
228221,10,1480515315,1480514700,14.077624,100.612984,-3,4.2,1014.5,56.5,32.8,35,47,58
228223,10,1480515309,1480515000,14.077513,100.612991,-3,4.184,1014.6,56.5,32.7,35,46,59
228231,10,1480515309,1480515300,14.077651,100.612915,-3,4.167,1014.7,56.6,32.7,39,49,60
228236,10,1480515609,1480515600,14.077616,100.612976,-3,4.149,1014.7,56.8,32.6,36,47,58
228238,10,1480515912,1480515900,14.077622,100.613045,-3,4.166,1014.8,56.9,32.5,40,50,62
228240,10,1480516209,1480516200,14.077643,100.612991,-3,4.219,1014.7,57.2,32.5,38,48,59
228242,10,1480516509,1480516500,14.077606,100.613014,-3,4.242,1014.8,57.3,32.6,37,48,58
228244,10,1480516809,1480516800,14.0776,100.612991,-3,4.252,1014.8,57.4,32.6,36,47,57
228246,10,1480517109,1480517100,14.077659,100.612976,-3,4.224,1014.8,57.3,32.6,35,45,57
228248,10,1480517409,1480517400,14.077597,100.612953,-3,4.196,1014.8,57.2,32.6,34,44,56
228250,10,1480517709,1480517700,14.077618,100.613014,-3,4.175,1014.9,57.3,32.6,32,46,56
228252,10,1480518009,1480518000,14.077592,100.613091,-3,4.162,1014.9,57.4,32.5,33,44,54
228254,10,1480518309,1480518300,14.07761,100.613045,-3,4.172,1015,57.5,32.4,34,45,55
228256,10,1480518609,1480518600,14.077663,100.612968,-3,4.219,1015,57.7,32.4,33,46,60
228354,10,1480518909,1480518900,14.077635,100.612976,-3,4.239,1014.9,57.8,32.4,35,45,56
228356,10,1480519509,1480519200,14.077656,100.612923,-3,4.249,1014.9,57.8,32.5,31,42,51
228358,10,1480519509,1480519500,14.077558,100.613007,-3,4.218,1014.9,57.7,32.5,31,42,52
228361,10,1480519809,1480519800,14.077599,100.613022,-3,4.195,1014.9,57.6,32.4,33,43,51
228363,10,1480520109,1480520100,14.077635,100.612961,-3,4.18,1014.9,57.7,32.4,30,41,49
228365,10,1480520409,1480520400,14.077657,100.612991,-3,4.164,1014.9,57.8,32.3,31,42,50
228367,10,1480521009,1480520700,14.077626,100.613037,-3,4.147,1014.9,57.9,32.3,31,41,48
228369,10,1480521009,1480521000,14.077627,100.613029,-3,4.164,1014.8,58,32.2,30,42,53
228372,10,1480521309,1480521300,14.077649,100.612961,-3,4.215,1014.8,58.1,32.2,29,38,45
228374,10,1480521609,1480521600,14.077644,100.613029,-3,4.238,1014.8,58.4,32.2,29,40,46
228376,10,1480521909,1480521900,14.07772,100.613052,-3,4.25,1014.8,58.3,32.3,30,40,46
228378,10,1480522209,1480522200,14.077642,100.612991,-3,4.224,1014.8,58.3,32.3,29,39,48
228380,10,1480522509,1480522500,14.077626,100.612999,-3,4.198,1014.8,58.2,32.3,30,42,51
228430,10,1480523109,1480522800,14.077648,100.612976,-3,4.178,1014.8,58.2,32.2,26,36,43
228438,10,1480523109,1480523100,14.077581,100.613083,-3,4.17,1014.7,58.3,32.2,31,42,49
228447,10,1480523409,1480523400,14.077618,100.613075,-3,4.176,1014.7,58.4,32.1,28,37,46
228449,10,1480523711,1480523700,14.077645,100.61306,-3,4.22,1014.7,58.6,32.1,29,39,46
228451,10,1480524009,1480524000,14.077616,100.613022,-3,4.244,1014.7,58.8,32.1,28,37,44
228465,10,1480524309,1480524300,14.077629,100.613106,-3,4.256,1014.7,58.7,32.1,28,37,43
228473,10,1480524609,1480524600,14.077644,100.613029,-3,4.218,1014.7,58.7,32.1,27,37,43
228481,10,1480524909,1480524900,14.077617,100.612923,-3,4.189,1014.7,58.6,32.1,29,38,44
228501,10,1480525209,1480525200,14.077596,100.612968,-3,4.17,1014.6,58.7,32,27,37,45
228515,10,1480525509,1480525500,14.077648,100.612907,-3,4.153,1014.5,58.8,32,28,38,44
228524,10,1480525810,1480525800,14.077697,100.612946,-3,4.144,1014.5,58.9,31.9,27,37,43
228526,10,1480526112,1480526100,14.0777,100.613029,-3,4.162,1014.4,59.1,31.9,27,34,38
228528,10,1480526409,1480526400,14.077637,100.613052,-3,4.213,1014.4,59.2,31.9,27,36,41
228530,10,1480526709,1480526700,14.077632,100.613029,-3,4.242,1014.4,59.3,31.9,25,33,38
228532,10,1480527010,1480527000,14.077588,100.613045,-3,4.254,1014.3,59.3,31.9,26,34,40
228534,10,1480527309,1480527300,14.077641,100.612976,-3,4.224,1014.3,59.1,31.9,27,36,42
228536,10,1480527609,1480527600,14.077596,100.613014,-3,4.198,1014.3,59,31.9,27,37,42
228538,10,1480527909,1480527900,14.0776,100.612968,-3,4.179,1014.2,59,31.9,25,34,38
228540,10,1480528509,1480528200,14.077604,100.6129,-3,4.164,1014.2,59.1,31.8,26,34,39
228541,10,1480528509,1480528500,14.077599,100.61293,-3,4.152,1014.2,59.2,31.8,24,33,37
228631,10,1480529109,1480528800,14.077651,100.612953,-3,4.162,1014.2,59.3,31.7,25,33,37
228630,10,1480529109,1480529100,14.07763,100.612961,-3,4.214,1014.2,59.5,31.7,24,34,38
228638,10,1480529409,1480529400,14.077615,100.613152,-3,4.236,1014.2,59.6,31.7,26,35,39
228654,10,1480530009,1480529700,14.077621,100.613045,-3,4.248,1014.2,59.6,31.7,24,33,37
228653,10,1480530009,1480530000,14.077625,100.613068,-3,4.222,1014.2,59.5,31.8,25,34,39
228662,10,1480530309,1480530300,14.077635,100.612999,-3,4.196,1014.2,59.3,31.8,26,37,44
228670,10,1480530609,1480530600,14.077594,100.612946,-3,4.179,1014.2,59.4,31.7,27,36,43
228678,10,1480530909,1480530900,14.07765,100.612923,-3,4.167,1014.2,59.5,31.7,26,35,42
228686,10,1480531209,1480531200,14.077598,100.612984,-3,4.174,1014.1,59.5,31.6,25,34,40
228694,10,1480531509,1480531500,14.077559,100.613007,-3,4.222,1014.1,59.7,31.6,25,34,40
228702,10,1480531809,1480531800,14.077595,100.612968,-3,4.245,1014.1,59.7,31.6,26,35,40
228710,10,1480532109,1480532100,14.077657,100.612938,-3,4.229,1014,59.6,31.6,26,34,43
228724,10,1480532409,1480532400,14.077601,100.613068,-3,4.198,1013.9,59.5,31.6,24,36,42
228726,10,1480532709,1480532700,14.077615,100.613037,-3,4.183,1013.9,59.5,31.6,25,34,39
228739,10,1480533009,1480533000,14.077655,100.613068,-3,4.161,1013.8,59.5,31.5,25,33,38
228747,10,1480533309,1480533300,14.077667,100.612968,-3,4.148,1013.8,59.6,31.5,26,34,39
228755,10,1480533609,1480533600,14.077538,100.612999,-3,4.161,1013.8,59.6,31.4,24,33,36
228757,10,1480533909,1480533900,14.077628,100.612999,-3,4.213,1013.8,59.8,31.4,24,32,37
228759,10,1480534209,1480534200,14.077642,100.61306,-3,4.24,1013.7,59.8,31.4,25,32,35
228761,10,1480534509,1480534500,14.077609,100.612938,-3,4.247,1013.6,59.7,31.4,22,30,32
228763,10,1480534809,1480534800,14.077589,100.612976,-3,4.212,1013.6,59.7,31.5,23,31,36
228765,10,1480535109,1480535100,14.077697,100.612991,-3,4.195,1013.6,59.5,31.4,25,33,37
228767,10,1480535410,1480535400,14.077614,100.612968,-3,4.177,1013.5,59.5,31.4,26,33,41
228769,10,1480536009,1480535700,14.077599,100.613007,-3,4.16,1013.5,59.6,31.3,23,31,35
228771,10,1480536009,1480536000,14.0776,100.612968,-3,4.148,1013.5,59.6,31.3,24,32,35
228774,10,1480536309,1480536300,14.077676,100.612999,-3,4.159,1013.6,59.7,31.2,24,31,34
228778,10,1480536909,1480536600,14.077687,100.612991,-3,4.217,1013.5,59.9,31.2,23,31,35
228777,10,1480536909,1480536900,14.077654,100.613029,-3,4.241,1013.6,60,31.2,23,30,32
228780,10,1480537209,1480537200,14.077628,100.613022,-3,4.253,1013.5,59.9,31.3,25,33,38
228782,10,1480537509,1480537500,14.077626,100.612991,-3,4.223,1013.5,59.8,31.3,22,29,33
228784,10,1480537809,1480537800,14.077669,100.613007,-3,4.201,1013.6,59.7,31.3,24,31,33
228786,10,1480538109,1480538100,14.077586,100.613045,-3,4.178,1013.5,59.7,31.2,25,32,34
228794,10,1480538409,1480538400,14.077587,100.613052,-3,4.157,1013.5,59.7,31.2,24,32,37
224554,66,1480452361,1480452261,48.8465,2.3534,60,null,1028.4,9.2,24,12,13,13
224560,66,1480452454,1480452358,48.8465,2.3534,60,null,1028.4,9.2,24,11,13,14
224566,66,1480452550,1480452454,48.8465,2.3534,60,null,1028.4,9.1,23.9,11,13,13
224574,66,1480452646,1480452550,48.8465,2.3534,60,null,1028.5,9.2,24,12,13,14
224580,66,1480452742,1480452646,48.8465,2.3534,60,null,1028.4,9.2,24,12,14,14
224586,66,1480452838,1480452742,48.8465,2.3534,60,null,1028.4,9.2,24,11,13,14
224594,66,1480452934,1480452839,48.8465,2.3534,60,null,1028.4,9.1,23.9,11,14,15
224600,66,1480453031,1480452935,48.8465,2.3534,60,null,1028.4,9.1,23.9,12,14,15
224606,66,1480453127,1480453031,48.8465,2.3534,60,null,1028.4,9.2,24,13,14,15
224614,66,1480453223,1480453127,48.8465,2.3534,60,null,1028.4,9.2,24,12,13,14
224620,66,1480453319,1480453223,48.8465,2.3534,60,null,1028.4,9.1,23.9,13,14,15
224626,66,1480453416,1480453320,48.8465,2.3534,60,null,1028.4,9.1,23.9,13,14,15
224634,66,1480453512,1480453416,48.8465,2.3534,60,null,1028.5,9.2,24,13,15,15
224640,66,1480453608,1480453512,48.8465,2.3534,60,null,1028.5,9.1,23.9,13,14,14
224646,66,1480453704,1480453608,48.8465,2.3534,60,null,1028.5,9,23.9,13,15,17
224652,66,1480453800,1480453705,48.8465,2.3534,60,null,1028.5,9.1,23.9,14,16,16
