type	latitude	longitude	altitude (m)	name
W	16.247638442	-61.149902344	0.0	Px25y14
W	16.247638442	-61.115570068	0.0	Px26y14
W	16.247638442	-61.081237793	0.0	Px27y14
W	16.247638442	-61.046905518	0.0	Px28y14
W	16.247638442	-61.012573242	0.0	Px29y14
W	16.247638442	-60.978240967	0.0	Px30y14
W	16.247638442	-60.943908691	0.0	Px31y14
W	16.214674588	-61.973876953	0.0	Px1y15
W	16.214674588	-61.939544678	0.0	Px2y15
W	16.214674588	-61.905212402	0.0	Px3y15
W	16.214674588	-61.870880127	0.0	Px4y15
W	16.214674588	-61.836547852	0.0	Px5y15
W	16.214674588	-61.802215576	0.0	Px6y15
W	16.214674588	-61.767883301	190.3	Px7y15
W	16.214674588	-61.733551025	606.7	Px8y15
W	16.214674588	-61.699218750	286.2	Px9y15
W	16.214674588	-61.664886475	88.7	Px10y15
W	16.214674588	-61.630554199	67.5	Px11y15
W	16.214674588	-61.596221924	6.5	Px12y15
W	16.214674588	-61.561889648	0.0	Px13y15
W	16.214674588	-61.527557373	0.0	Px14y15
W	16.214674588	-61.493225098	6.3	Px15y15
W	16.214674588	-61.458892822	55.8	Px16y15
W	16.214674588	-61.424560547	25.4	Px17y15
W	16.214674588	-61.390228271	0.0	Px18y15
W	16.214674588	-61.355895996	0.0	Px19y15
W	16.214674588	-61.321563721	0.0	Px20y15
W	16.214674588	-61.287231445	0.0	Px21y15
W	16.214674588	-61.252899170	0.0	Px22y15
W	16.214674588	-61.218566895	0.0	Px23y15
W	16.214674588	-61.184234619	0.0	Px24y15
W	16.214674588	-61.149902344	0.0	Px25y15
W	16.214674588	-61.115570068	0.0	Px26y15
W	16.214674588	-61.081237793	0.0	Px27y15
W	16.214674588	-61.046905518	0.0	Px28y15
W	16.214674588	-61.012573242	0.0	Px29y15
W	16.214674588	-60.978240967	0.0	Px30y15
W	16.214674588	-60.943908691	0.0	Px31y15
W	16.181705219	-61.973876953	0.0	Px1y16
W	16.181705219	-61.939544678	0.0	Px2y16
W	16.181705219	-61.905212402	0.0	Px3y16
W	16.181705219	-61.870880127	0.0	Px4y16
W	16.181705219	-61.836547852	0.0	Px5y16
W	16.181705219	-61.802215576	0.0	Px6y16
W	16.181705219	-61.767883301	202.2	Px7y16
W	16.181705219	-61.733551025	569.0	Px8y16
W	16.181705219	-61.699218750	298.0	Px9y16
W	16.181705219	-61.664886475	220.4	Px10y16
W	16.181705219	-61.630554199	142.6	Px11y16
W	16.181705219	-61.596221924	14.5	Px12y16
W	16.181705219	-61.561889648	0.0	Px13y16
W	16.181705219	-61.527557373	0.0	Px14y16
W	16.181705219	-61.493225098	0.0	Px15y16
W	16.181705219	-61.458892822	0.0	Px16y16
W	16.181705219	-61.424560547	0.0	Px17y16
W	16.181705219	-61.390228271	0.0	Px18y16
W	16.181705219	-61.355895996	0.0	Px19y16
W	16.181705219	-61.321563721	0.0	Px20y16
W	16.181705219	-61.287231445	0.0	Px21y16
W	16.181705219	-61.252899170	0.0	Px22y16
W	16.181705219	-61.218566895	0.0	Px23y16
W	16.181705219	-61.184234619	0.0	Px24y16
W	16.181705219	-61.149902344	0.0	Px25y16
W	16.181705219	-61.115570068	0.0	Px26y16
W	16.181705219	-61.081237793	0.0	Px27y16
W	16.181705219	-61.046905518	0.0	Px28y16
W	16.181705219	-61.012573242	0.0	Px29y16
W	16.181705219	-60.978240967	0.0	Px30y16
W	16.181705219	-60.943908691	0.0	Px31y16
W	16.148730344	-61.973876953	0.0	Px1y17
W	16.148730344	-61.939544678	0.0	Px2y17
W	16.148730344	-61.905212402	0.0	Px3y17
W	16.148730344	-61.870880127	0.0	Px4y17
W	16.148730344	-61.836547852	0.0	Px5y17
W	16.148730344	-61.802215576	0.0	Px6y17
W	16.148730344	-61.767883301	109.6	Px7y17
W	16.148730344	-61.733551025	668.5	Px8y17
W	16.148730344	-61.699218750	563.3	Px9y17
W	16.148730344	-61.664886475	394.2	Px10y17
W	16.148730344	-61.630554199	243.2	Px11y17
W	16.148730344	-61.596221924	60.1	Px12y17
W	16.148730344	-61.561889648	0.0	Px13y17
W	16.148730344	-61.527557373	0.0	Px14y17
W	16.148730344	-61.493225098	0.0	Px15y17
W	16.148730344	-61.458892822	0.0	Px16y17
W	16.148730344	-61.424560547	0.0	Px17y17
W	16.148730344	-61.390228271	0.0	Px18y17
W	16.148730344	-61.355895996	0.0	Px19y17
W	16.148730344	-61.321563721	0.0	Px20y17
W	16.148730344	-61.287231445	0.0	Px21y17
W	16.148730344	-61.252899170	0.0	Px22y17
W	16.148730344	-61.218566895	0.0	Px23y17
W	16.148730344	-61.184234619	0.0	Px24y17
W	16.148730344	-61.149902344	0.0	Px25y17
W	16.148730344	-61.115570068	0.0	Px26y17
W	16.148730344	-61.081237793	0.0	Px27y17
W	16.148730344	-61.046905518	0.0	Px28y17
W	16.148730344	-61.012573242	0.0	Px29y17
W	16.148730344	-60.978240967	0.0	Px30y17
W	16.148730344	-60.943908691	0.0	Px31y17
W	16.115749972	-61.973876953	0.0	Px1y18
W	16.115749972	-61.939544678	0.0	Px2y18
W	16.115749972	-61.905212402	0.0	Px3y18
W	16.115749972	-61.870880127	0.0	Px4y18
W	16.115749972	-61.836547852	0.0	Px5y18
W	16.115749972	-61.802215576	0.0	Px6y18
W	16.115749972	-61.767883301	94.0	Px7y18
W	16.115749972	-61.733551025	533.6	Px8y18
W	16.115749972	-61.699218750	784.6	Px9y18
W	16.115749972	-61.664886475	663.4	Px10y18
W	16.115749972	-61.630554199	271.4	Px11y18
W	16.115749972	-61.596221924	64.4	Px12y18
W	16.115749972	-61.561889648	0.0	Px13y18
W	16.115749972	-61.527557373	0.0	Px14y18
W	16.115749972	-61.493225098	0.0	Px15y18
W	16.115749972	-61.458892822	0.0	Px16y18
W	16.115749972	-61.424560547	0.0	Px17y18
W	16.115749972	-61.390228271	0.0	Px18y18
W	16.115749972	-61.355895996	0.0	Px19y18
W	16.115749972	-61.321563721	0.0	Px20y18
W	16.115749972	-61.287231445	0.0	Px21y18
W	16.115749972	-61.252899170	0.0	Px22y18
W	16.115749972	-61.218566895	0.0	Px23y18
W	16.115749972	-61.184234619	0.0	Px24y18
W	16.115749972	-61.149902344	0.0	Px25y18
W	16.115749972	-61.115570068	0.0	Px26y18
W	16.115749972	-61.081237793	0.0	Px27y18
W	16.115749972	-61.046905518	0.0	Px28y18
W	16.115749972	-61.012573242	0.0	Px29y18
